,control_day1,covid_day1,chi,control_day3,covid_day3,chi,control_day7,covid_day7,chi,control_day14,covid_day14,chi
30111,7.334603385,26.722975015,14.066882682485224,,,,,,,,,
30112,,,,,,,,,,55.57564808000001,11.563406175,167.51789292779372
30113,,,,14.60438668,3.3041480460000003,38.646995052153954,,,,,,
30114,,,,5.2100897215,13.380256147,4.988814764606273,,,,10.694521963,5.730886353500001,4.2991043521303745
30115,29.880249205,16.45464662,10.954158356173723,,,,6.2495628855,18.973355981500003,8.532750395221235,,,
30116,,,,,,,3.681464683,1.0266451755,6.865143659755642,,,
30126,,,,,,,,,,8.935014058,3.371150957,9.182790388662308
30127,,,,47.61410736,26.384551175,17.081740478462837,,,,,,
30130,,,,,,,,,,7.8493602445,2.966524498,8.037042992017188
30137,,,,,,,,,,2.5456710115,6.2593857085,2.203359481743591
30138,,,,,,,,,,12.4977575845,4.809532792,12.289925657296918
30149,,,,6.94486541,1.7339060035,15.660651662419163,2.86336142,0.5133225875,10.758697646941092,,,
30151,,,,,,,5.72672284,70.98760717,59.996148529620044,,,
30152,14.669206769999999,60.811072165,35.011251509485675,33.69556322,13.216592185,31.73195092819374,,,,,,
30154,1060.4514906,2695.2491575,991.5830617235555,3540.319035,1272.4383054999998,4042.068665338096,372.69391855,122.85878414999999,508.04339968446664,,,
30155,76.34595192,42.18957867,27.652749099931118,,,,73.04693976499999,20.68199359,132.5833303244267,,,
30158,,,,,,,83.24755992,328.00322615,182.63642359510112,,,
30159,3.938219524,0.333001608,39.0316320089583,,,,,,,27.610079415,0.0337105055,22558.431294743958
30160,,,,,,,,,,57.459111945000004,30.13719206,24.76963695609665
30161,841.6424303000001,456.87955905,324.02952629435254,,,,691.3137039000001,1540.0156550000002,467.71927250372454,,,
30162,,,,,,,,,,9.390541497,0.505657585,156.11584691193036
30164,,,,11.11178465,35.96966739,17.178761416275357,,,,,,
30165,3.3963838610000003,0.6660032164999999,11.193607296730281,,,,0.818103263,12.411390065,10.829109243165778,6.7822686305,14.417428470499999,4.043416334724989
30169,19.69109762,86.04883822,51.17268087082011,54.210288829999996,25.844926091,31.131596216683846,,,,,,
30170,,,,,,,425.2369355,225.54889735,176.79231886608846,468.41220035000003,218.45170639999998,286.01400998590697
30171,27.171070885,16.858004389999998,6.309129958073977,4.518484513,26.924176250000002,18.64551091747775,,,,,,
30172,133.000806224,61.43331578,83.37342081280757,,,,,,,,,
30173,,,,,,,0.818103263,6.929854935,5.390229499832206,67.467508995,38.003813305,22.84269098855696
30174,63.011512399999994,32.097904854999996,29.773006548663126,,,,,,,,,
30175,11.81465857,0.9990048245,117.09489591413698,,,,,,,709.62549915,4239.263777499999,2938.799525077099
30180,11.81465857,2.6640128655,31.431648808335797,6.94486541,16.52074023,5.55044007058454,,,,52.13119301,23.45224555,35.07050212568836
30181,,,,,,,,,,81.948456715,170.79077365,46.21419008589981
30183,28.796577875000004,4.6073010535000005,126.99867153301427,14.255702745999999,4.334765009,22.705961079107407,7.776067273000001,1.7966290569999999,19.900424764732765,33.811928835,8.15814315,80.66991567461169
30184,256.7111185,129.822106925,124.02218420151002,,,,181.21165305000002,447.4361249,158.40354738377863,,,
30185,,,,,,,242.27822085,157.96759585,44.99835203316239,,,
30186,,,,,,,,,,9.115904372,5.8883693645,1.769077579854327
30192,,,,,,,,,,0.5989814145,1.6856256740000002,0.7005088762692303
30197,,,,,,,2.0452581569999997,11.411637694500001,7.6876840983815145,14.8688296655,2.3261252815,67.63153924493935
30198,,,,418.3978441,164.14591655,393.8205958550264,301.55686419999995,151.20275420000002,149.51022892076446,,,
30201,85.7025281,53.63356646,19.174900506286253,,,,,,,550.2014483500001,270.196001,290.17102494301406
30202,,,,29.208773365,11.270389025,28.55142196207883,,,,5.091342025,10.821875445,3.0345029791402194
30205,79.20050015,36.301848135,50.69423291784875,37.53973052,10.40343602,70.78223750067626,35.33833074,73.5688462,19.866728755864305,143.56424995,56.544691809999996,133.91891009549465
30206,,,,,,,,,,1.3477081825,5.39418286,3.035484287540213
30213,,,,,,,,,,4541.383123,2692.1056320000002,1270.316884326199
30215,,,,4.1669192445,1.7339060035,3.4139990397013023,,,,,,
30222,,,,,,,,,,4.0931436445,0.20226303399999998,74.8478435519011
30227,,,,7.993798548,21.510161081000003,8.49329093517848,19.119810815,40.21514473,11.06580906206151,,,
30231,,,,14.255702745999999,46.324470215,22.200056303024745,,,,,,
30233,55.13507335,22.1000392565,49.380612626637465,13.552572205,47.240056415,24.022972843839668,12.385337357,65.49380533,43.06528466665852,,,
30242,,,,,,,,,,39.196470184999995,16.911905498,29.364037266398828
30243,11.81465857,94.98048734,72.82080002645056,,,,,,,61.22193186,22.5864403545,66.08837782506816
30244,37.756688255,21.512209555,12.266665939641726,,,,18.85839079,133.84509075,98.78540253962257,356.21835425,151.41933287999998,276.99659189060964
30249,,,,,,,,,,66.26419059999999,1.3935014220000002,3019.879454725583
30250,,,,367.99714655,194.01604410000002,156.01505612657422,,,,,,
30253,,,,,,,151.83694745,47.65832225,227.72908143156624,,,
30254,,,,71.26986972,29.47640206,59.257365790167476,,,,,,
30255,,,,,,,22.2107490655,4.619903289,66.97929280670877,,,
30256,96.578885215,32.52471468,126.14827841825242,,,,,,,,,
30259,,,,105.63110615,62.23918781,30.251978592219167,106.71930705,40.647788905,107.39687514584784,163.962634645,64.795005175,151.77433365640925
30260,,,,419.34881195,227.10615769999998,162.73111432717909,327.45840345,205.03557359999996,73.09633643243096,,,
30262,233.91437675,140.52973530499997,62.05584347600304,,,,152.70932535,313.2108784,82.24729825176458,,,
30263,83.38981556499999,51.008640355,20.556135209315332,,,,,,,44.493244165,94.28374024500002,26.293966419347335
30265,,,,1.043170477,12.137342025,10.140658645273096,1.6362065255,14.066242075,10.984155038568376,,,
30266,146.982807445,30.656455496499998,441.4019800557568,,,,,,,,,
30267,1664.9153244999998,380.28918918,4339.498346260085,,,,,,,865.9592837,544.51090785,189.7649006602961
30268,678.2856212500001,169.8448387,1522.048190211249,,,,387.5732755000001,137.18168755,457.0285468552149,21.29529711,68.47236163,32.50472692545631
30269,129.1683127,16.826734985,750.0344003008248,,,,109.55291156499999,50.803012935,67.9398797360969,83.946725065,42.557642905,40.252608112512895
30270,33.81846873,22.409588810499997,5.808341336302556,,,,118.125497745,65.658818655,41.925098122724414,5.6717612385,1.539613743,11.090212075722503
30271,3438.0523845000002,987.5963397500001,6080.150953953365,2757.2639354999997,1729.8004250000001,610.2907885509293,2508.348807,1475.17777665,723.6025344542195,,,
30272,,,,13863.15765,4917.887139,16270.78097836075,14882.996309999999,3309.678648,40469.693873905395,0.561545076,2.4160868905,1.4235106176240195
30273,1069.7816282,435.33302345000004,924.6370258778527,,,,1836.5207965,205.69067325,12930.128765085416,,,
30274,,,,30931.488475,11020.5848105,35973.05329561843,29529.284485000004,7572.441294999999,63665.46059440263,,,
30277,,,,9.377008967,24.111020091,9.003811658851797,7.362929365,26.01443864,13.372527581683427,13.071573481,28.408894574999998,8.280273550223392
30278,,,,12.50940173,31.210308065,11.205397172693466,,,,,,
30281,33.81846873,2.973562419,319.9557000233825,,,,2.2687487085,7.558061769,3.701588251994064,137.58826633,75.02447392,52.172683341910385
30283,3.938219524,26.0335197435,18.75283467621508,,,,22.952993380000002,71.734354785,33.17268591398571,103.39474693,64.96486278,22.733150392139112
30294,,,,4.172681909,0.866953002,12.60488582583559,,,,,,
30303,63.84408781,28.728802015,42.921500723236086,,,,,,,57.73343714,309.27847660000003,204.58878216335913
30304,744.33669565,173.06694021500002,1885.68153495603,,,,802.9679284499999,497.544643645,187.48746286902878,,,
30305,,,,31.626510265,9.53648302,51.1686858416744,27.520247722,13.863366384999999,13.453471737910716,28.570841457,7.2927395189999995,62.08333931361951
30307,,,,889.6746306000001,571.40997475,177.26745356105468,,,,,,
30310,,,,,,,,,,4.829287654,12.27142719,4.513365887745149
30311,,,,1.3889730815,21.5587942785,18.870335783326375,5.393530151,13.23881607,4.649094815232951,50.870628325,22.642591070500004,35.19129435144826
30312,47.54937405,10.863975443,123.87900525139997,,,,,,,167.468755745,85.24862197,79.29923372084389
30313,3.938219524,9.269323568,3.0660997126120777,11.81491519,5.20171801,8.407679320079092,,,,,,
30314,579.6186811499999,318.02264915,215.18116442665,,,,,,,,,
30317,25.942029679999997,54.981207600000005,15.337492410214285,30.574695785,17.175396076000002,10.453396934612117,,,,106.42740226000001,56.995704545,42.87152441563238
30318,,,,322.79501344999994,158.79829889,169.36530538720868,,,,,,
30319,,,,7.9966798809999995,5.20171801,1.5017753452467182,8.741802143000001,2.8232742325,12.407215786597346,,,
30321,,,,1.3889730815,18.206013035,15.534034401377394,1.6362065255,33.265710025,30.07377539433363,48.025466605000005,26.643272505,17.159987551989914
30323,,,,,,,1.8976265485,18.372041945,14.772792456545647,,,
30324,,,,8.682522426999999,22.213450119999997,8.242123724326452,12.161846804,28.013943385000005,8.970138996850551,,,
30327,,,,12.1635991255,5.20171801,9.317650163499641,1.6362065255,3.8499194075,1.2728902102174058,,,
30328,,,,,,,59.670196905,21.137874055,70.24073945910509,,,
30330,,,,,,,0.818103263,21.559548685,19.954386081055606,,,
30332,,,,2.777946163,1.7339060035,0.6286499109228015,,,,,,
30334,,,,14.60438668,2.6008590055000003,55.39888026524832,,,,,,
30340,20.378303165,4.9403026615000005,48.24236000830415,,,,,,,,,
30345,31.505756195,4.6073010535000005,157.03920377628688,,,,,,,50.80204702499999,26.710191564,21.730188574761183
30347,18.065590635,66.178184655,34.9786219643371,,,,158.8287547,70.515803475,110.60183632218377,,,
30349,,,,6.950628072,2.6008590055000003,7.274708429741628,26.33919485,1.5399677630000002,399.36008979468124,,,
30350,,,,,,,841.86744165,407.86876674999996,461.80258252136923,238.95957935,103.271468285,178.28025291146153
30351,,,,33.343997955,134.19628695,75.79333546926426,,,,,,
30354,15.752878095,33.5752964565,9.460485230975204,,,,,,,,,
30357,3.938219524,36.908457048500004,29.452235323560526,,,,77.22966015,20.938654885,151.3314628445512,95.59571772499999,27.77836018,165.56751206997876
30359,,,,,,,,,,6.2333063145,3.809688703,1.541837873038669
30360,,,,12.160717795,6.06867101,6.115512600612838,7.362929365,29.377928265,16.497425284560013,,,
30361,10.189151585,4.955937365,5.526004276369665,0.694486541,6.06867101,4.759173575112093,0.632542183,14.1505769985,12.913767777274437,17.177299885,9.6413050075,5.890407859675447
30362,33.96383861,11.243881164500001,45.909100138402735,,,,3.681464683,42.478623805,35.434753320812945,9.602576771,4.764451597000001,4.912937978849726
30364,,,,,,,3.2724130514999996,6.67319364,1.7330995075273148,,,
30365,,,,,,,,,,13.5585578215,1.9104293055000001,71.0201092155788
30368,,,,3.475314036,10.943061099,5.096128559680732,10.6773581635,24.137131177,7.505676140484063,,,
30373,7.334603385,2.3075592025,10.951473394671053,,,,,,,1.0482174755,3.629865876,1.8361307804432523
30374,30.56745475,11.537796011,31.386229343762928,4.8642871175,18.206013035,9.777080249008579,5.06033746,41.96530122,32.454821257849495,,,
30375,61.92784107,140.4343988,43.887250269723964,,,,175.697314895,59.100509265,230.02872990759502,,,
30380,,,,,,,1.2650843655,5.646548465,3.399816325707805,39.165325225000004,22.339698475,12.672584450821052
30381,,,,,,,12.832318455,34.288698685,13.426471993109846,,,
30383,,,,,,,,,,0.074872677,1.944139811,1.7972779521732527
30384,16.981919305,3.9569325405,42.87419067143437,,,,,,,,,
30385,,,,,,,,,,0.18718169199999998,3.933360818,3.5679050800160095
30388,,,,,,,,,,61.86495293,17.0913267625,117.29209955692231
30389,78.90976037499999,48.128886155,19.68593693808205,103.227775955,43.72361121,80.98017350383672,,,,,,
30390,11.81465857,7.65903699,2.2547470052317506,5.9045762625,12.137342025,3.2006487886866823,,,,23.8472595,15.215109914,4.897368924460863
30396,,,,63.97920173149999,32.453222185,30.625229775356917,27.680138157,57.483519615,15.452107878573194,,,
30397,,,,,,,32.69845987,68.46982616999999,18.688387550331285,,,
30398,331.28619355,191.1694318,102.69794045235145,,,,,,,,,
30399,45.77849718,15.611988829,58.289705178404404,,,,12.23770575,4.619903289,12.561066910857074,,,
30400,,,,,,,4.4995679455,0.5133225875,30.95548966891418,,,
30402,,,,15.64755716,1.7339060035,111.64947125968803,,,,37.88619834,98.48979679499999,37.29113334795034
30403,26.48386534,78.51487886,34.48042469435229,,,,37.1180826,92.74873438,33.36724148480631,,,
30405,13.585535445,5.2811216215,13.058454982589511,64.67368827249999,11.8100141,236.62698650090874,,,,102.52804362,68.16906749,17.31781413725643
30408,7.876439049999999,35.74528784,21.7279753447884,,,,,,,,,
30414,,,,0.694486541,1.7339060035,0.6230976862891918,,,,35.32825651,10.281704225,61.01418282777327
30417,,,,64.290428335,22.213450119999997,79.7027065197554,131.02958889,42.609431295,183.48342213246235,,,
30418,,,,,,,279.1675736,181.680693035,52.30986145822185,,,
30421,,,,11.806271195,41.547346515,21.289724504321043,16.775203165,3.33659682,54.125850451381254,,,
30425,28.254742214999997,128.394763905,78.10305996195811,,,,117.64582644999999,43.045732,129.28515402987964,58.7829023665,6.697421500000001,405.0659372557837
30427,,,,60.14655976,13.004295025,170.89685523685858,23.404060765,14.92056088,4.8235298175195025,89.90414651500001,196.46961925,57.801302932153085
30428,,,,,,,88.08440683,15.08923073,353.1191105240666,,,
30429,28.254742214999997,62.21343476,18.536073499469957,,,,,,,,,
30432,,,,,,,,,,1.915544638,0.5393680905,3.5112605347739234
30434,19.69109762,9.87278797,9.764131942892638,,,,,,,12.316867271,3.3373400605000003,24.16053128012062
30436,,,,503.51422465,1151.0255717,364.25858370745493,,,,,,
30438,,,,867.6701279499999,2568.0868996,1125.9031763134535,,,,,,
30443,,,,0.694486541,2.6008590055000003,1.397329100008303,,,,,,
30444,,,,117.474834665,632.7822095500001,419.64152373959536,,,,,,
30445,,,,442.67029705,1027.7097329,333.0426194698601,767.87341805,465.99275994999994,195.56512368275298,,,
30446,1992.1575725,931.7192813499998,1206.9401072260343,,,,3149.1440155,2032.3019239999999,613.7553887126542,,,
30447,,,,2086.926121,4643.2191325,1407.3498954432,,,,58.775987105,27.03602632,37.2623217150847
30451,,,,,,,1483.154258,951.6740121,296.8151364757903,,,
30453,10.189151585,24.493589325000002,8.353897680838836,,,,12.64675738,1.7966290569999999,65.52564880707415,,,
30454,13.585535445,6.620945406,7.3260707401969505,1.7376570180000002,31.79856634,28.418207902938637,2.0452581569999997,34.392613375,30.4237243675139,,,
30455,,,,,,,89.054227955,431.42180429999996,271.6959508398899,29.03832778,71.16719426,24.93903840589131
30462,,,,615.3179137,245.68813185,556.0959522208137,411.51180780000004,230.11996870000002,142.9819388467538,,,
30464,206.597936,119.5256536,63.430586940922204,,,,,,,,,
30469,,,,,,,0.4090516315,5.90320976,5.113450947567655,,,
30470,290.5295872,754.4361709499999,285.2584840618129,854.457553,205.31730190000002,2052.350492134394,,,,,,
30471,,,,47.24813543,3.3041480460000003,584.4393169800329,13.389001699,1.283306469,114.19552580907683,,,
30472,,,,207.1413944,99.51816689,116.38838879007832,,,,,,
30473,150.6302872,407.16707075,161.63173803067065,,,,,,,598.1180899,323.8193499,232.35115130958877
30474,,,,21.19480549,6.771960053000001,30.717616298908737,,,,,,
30476,158.65209615,105.65684633000001,26.58130164809557,,,,,,,,,
30477,,,,,,,,,,1.010781137,3.7647078985,2.0145288325629918
30479,15.752878095,0.9990048245,217.8936188730832,9.734336901499999,6.06867101,2.214176119609173,,,,,,
30480,,,,1.043170477,5.20171801,3.32457806266595,0.4090516315,1.5399677630000002,0.8305182272097508,,,
30481,,,,1.3889730815,3.3041480460000003,1.1100880146965355,,,,3.1820887645,12.304836522,6.763562156894399
30482,858.4393358,493.55205509999996,269.764305995371,,,,,,,,,
30483,,,,2810.0537275,1269.32868995,1870.1488906131613,,,,,,
30484,1509.2367084999998,673.28361245,1037.9245326537286,,,,,,,,,
30485,,,,385.3506661,228.0217439,108.5527605273861,,,,,,
30486,,,,,,,4.0905163145,13.323150998500001,6.398001735309972,24.689733085,9.821429009,22.50858463608717
30487,38.4438938,25.269035464,6.869153847243521,,,,15.953013625,37.935742405,12.73839218581757,,,
30488,,,,1632.3544689999999,764.05496945,986.7667263017761,,,,,,
30492,113.018968845,53.77427879,65.27160156661614,,,,,,,213.87848036499997,133.95344957,47.68828699886159
30493,,,,219.60469485000002,91.01230083,181.6897677455952,92.546045305,37.905193085,78.76553285542721,,,
30494,,,,15.978953104,55.206297385,27.873351632493357,,,,42.23479304,90.55264242999999,25.781849176620685
30496,10.189151585,76.0462998,57.033201910140505,26.747816479999997,66.85264753000001,24.05884483224512,,,,78.49958188999999,19.080648157,185.03615060222108
30502,66.69863599499999,173.85181985,66.04362738434362,,,,,,,,,
30504,23.774687025,5.9705768925000005,53.091408638983395,,,,17.66916537,1.283306469,209.2223318508659,,,
30505,141.52480695,60.64223494,107.87845239255348,168.94175335,74.98255247,117.73847567459573,,,,,,
30506,,,,49.020368430000005,24.27468405,25.225823502925312,2.0452581569999997,5.133225875,1.8576125149392786,3.51901581,18.104248184000003,11.750225761464172
30507,813.1630303500001,164.674688355,2553.744803796713,,,,,,,1.197962829,2.6971416259999996,0.8333033177451566
30508,25.400194015,2.648378162,195.4574056062701,,,,2.0452581569999997,0.256661294,12.464204042910499,,,
30509,1763.714402,1082.3205585,428.9834156002521,1651.2726805,1047.10624245,348.5960355006232,,,,,,
30510,,,,33.01836467,4.334765009,189.8024201552558,11.7148657035,1.5399677630000002,67.22773722088046,4.642105962,14.429100335000001,6.638338956226664
30512,11.81465857,27.584412018500004,9.015422321117173,51.78678927,18.418310195,60.4537215406971,6.953877735,0.7699838815000001,49.66408272970462,58.37708208,24.44172286,47.11650696584485
